class,material_class,subclass,resource_name,diacls,owner,fips,county,state,"County Square Miles",scenario_name,scenario_price_offered,production,productionunit,production_energy_content,energy_content_unit,prod_density_dtpersqmi,harvest_costs,harvest_area,harv_area_unit,lipid_based,ash_percentage
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55013,"Burnett County",Wisconsin,880.22,"mature-market medium",40,2396.70,dt,41625885600,BTU,2.72,16.77,327.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55017,"Chippewa County",Wisconsin,1041.27,Emerging,40,2220.10,dt,38558696800,BTU,2.13,16.77,303.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55017,"Chippewa County",Wisconsin,1041.27,"mature-market high",40,2220.10,dt,38558696800,BTU,2.13,16.77,303.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55017,"Chippewa County",Wisconsin,1041.27,"mature-market low",40,2220.10,dt,38558696800,BTU,2.13,16.77,303.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55017,"Chippewa County",Wisconsin,1041.27,"mature-market medium",40,2220.10,dt,38558696800,BTU,2.13,16.77,303.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55019,"Clark County",Wisconsin,1218.67,Emerging,40,11079.90,dt,192435703200,BTU,9.09,16.77,1304.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55019,"Clark County",Wisconsin,1218.67,"mature-market high",40,11079.90,dt,192435703200,BTU,9.09,16.77,1304.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55019,"Clark County",Wisconsin,1218.67,"mature-market low",40,11079.90,dt,192435703200,BTU,9.09,16.77,1304.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55019,"Clark County",Wisconsin,1218.67,"mature-market medium",40,11079.90,dt,192435703200,BTU,9.09,16.77,1304.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55019,"Clark County",Wisconsin,1218.67,near-term,40,21056.60,dt,365711028800,BTU,17.28,16.77,2816.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55031,"Douglas County",Wisconsin,1332.11,Emerging,40,3128.30,dt,54332314400,BTU,2.35,16.77,427.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55031,"Douglas County",Wisconsin,1332.11,"mature-market high",40,3128.30,dt,54332314400,BTU,2.35,16.77,427.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55031,"Douglas County",Wisconsin,1332.11,"mature-market low",40,3128.30,dt,54332314400,BTU,2.35,16.77,427.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55031,"Douglas County",Wisconsin,1332.11,"mature-market medium",40,3128.30,dt,54332314400,BTU,2.35,16.77,427.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55051,"Iron County",Wisconsin,802.62,Emerging,40,7641.30,dt,132714098400,BTU,9.52,16.77,899.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55051,"Iron County",Wisconsin,802.62,"mature-market high",40,7641.30,dt,132714098400,BTU,9.52,16.77,899.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55051,"Iron County",Wisconsin,802.62,"mature-market low",40,7641.30,dt,132714098400,BTU,9.52,16.77,899.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55051,"Iron County",Wisconsin,802.62,"mature-market medium",40,7641.30,dt,132714098400,BTU,9.52,16.77,899.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55051,"Iron County",Wisconsin,802.62,near-term,40,14521.80,dt,252214622400,BTU,18.09,16.77,1942.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55069,"Lincoln County",Wisconsin,906.79,Emerging,40,10010.10,dt,173855416800,BTU,11.04,16.77,1178.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55069,"Lincoln County",Wisconsin,906.79,"mature-market high",40,10010.10,dt,173855416800,BTU,11.04,16.77,1178.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55069,"Lincoln County",Wisconsin,906.79,"mature-market low",40,10010.10,dt,173855416800,BTU,11.04,16.77,1178.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55069,"Lincoln County",Wisconsin,906.79,"mature-market medium",40,10010.10,dt,173855416800,BTU,11.04,16.77,1178.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55069,"Lincoln County",Wisconsin,906.79,near-term,40,19023.50,dt,330400148000,BTU,20.98,16.77,2544.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55073,"Marathon County",Wisconsin,1576.33,Emerging,40,12684.60,dt,220306132800,BTU,8.05,16.77,1493.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55073,"Marathon County",Wisconsin,1576.33,"mature-market high",40,12684.60,dt,220306132800,BTU,8.05,16.77,1493.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55073,"Marathon County",Wisconsin,1576.33,"mature-market low",40,12684.60,dt,220306132800,BTU,8.05,16.77,1493.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55073,"Marathon County",Wisconsin,1576.33,"mature-market medium",40,12684.60,dt,220306132800,BTU,8.05,16.77,1493.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55073,"Marathon County",Wisconsin,1576.33,near-term,40,24106.20,dt,418676481600,BTU,15.29,16.77,3224.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55085,"Oneida County",Wisconsin,1236.57,Emerging,40,6647.90,dt,115460727200,BTU,5.38,16.77,782.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",40,6647.90,dt,115460727200,BTU,5.38,16.77,782.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",40,6647.90,dt,115460727200,BTU,5.38,16.77,782.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",40,6647.90,dt,115460727200,BTU,5.38,16.77,782.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55085,"Oneida County",Wisconsin,1236.57,near-term,40,12633.90,dt,219425575200,BTU,10.22,16.77,1689.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55095,"Polk County",Wisconsin,956.41,Emerging,40,2699.40,dt,46883179200,BTU,2.82,16.77,368.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55095,"Polk County",Wisconsin,956.41,"mature-market high",40,2699.40,dt,46883179200,BTU,2.82,16.77,368.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55095,"Polk County",Wisconsin,956.41,"mature-market low",40,2699.40,dt,46883179200,BTU,2.82,16.77,368.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55095,"Polk County",Wisconsin,956.41,"mature-market medium",40,2699.40,dt,46883179200,BTU,2.82,16.77,368.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55099,"Price County",Wisconsin,1278.04,Emerging,40,10392.20,dt,180491729600,BTU,8.13,16.77,1223.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55099,"Price County",Wisconsin,1278.04,"mature-market high",40,10392.20,dt,180491729600,BTU,8.13,16.77,1223.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55099,"Price County",Wisconsin,1278.04,"mature-market low",40,10392.20,dt,180491729600,BTU,8.13,16.77,1223.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55099,"Price County",Wisconsin,1278.04,"mature-market medium",40,10392.20,dt,180491729600,BTU,8.13,16.77,1223.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55099,"Price County",Wisconsin,1278.04,near-term,40,19749.60,dt,343011052800,BTU,15.45,16.77,2641.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55107,"Rusk County",Wisconsin,930.86,Emerging,40,3254.40,dt,56522419200,BTU,3.50,16.77,444.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55107,"Rusk County",Wisconsin,930.86,"mature-market high",40,3254.40,dt,56522419200,BTU,3.50,16.77,444.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55107,"Rusk County",Wisconsin,930.86,"mature-market low",40,3254.40,dt,56522419200,BTU,3.50,16.77,444.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55107,"Rusk County",Wisconsin,930.86,"mature-market medium",40,3254.40,dt,56522419200,BTU,3.50,16.77,444.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55113,"Sawyer County",Wisconsin,1350.24,Emerging,40,3910.40,dt,67915827200,BTU,2.90,16.77,534.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55113,"Sawyer County",Wisconsin,1350.24,"mature-market high",40,3910.40,dt,67915827200,BTU,2.90,16.77,534.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55113,"Sawyer County",Wisconsin,1350.24,"mature-market low",40,3910.40,dt,67915827200,BTU,2.90,16.77,534.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55113,"Sawyer County",Wisconsin,1350.24,"mature-market medium",40,3910.40,dt,67915827200,BTU,2.90,16.77,534.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55119,"Taylor County",Wisconsin,984.56,Emerging,40,6418.70,dt,111479981600,BTU,6.52,16.77,755.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55119,"Taylor County",Wisconsin,984.56,"mature-market high",40,6418.70,dt,111479981600,BTU,6.52,16.77,755.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55119,"Taylor County",Wisconsin,984.56,"mature-market low",40,6418.70,dt,111479981600,BTU,6.52,16.77,755.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55119,"Taylor County",Wisconsin,984.56,"mature-market medium",40,6418.70,dt,111479981600,BTU,6.52,16.77,755.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55119,"Taylor County",Wisconsin,984.56,near-term,40,12198.30,dt,211860074400,BTU,12.39,16.77,1631.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55125,"Vilas County",Wisconsin,1017.72,Emerging,40,4279.10,dt,74319408800,BTU,4.20,16.77,503.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55125,"Vilas County",Wisconsin,1017.72,"mature-market high",40,4279.10,dt,74319408800,BTU,4.20,16.77,503.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55125,"Vilas County",Wisconsin,1017.72,"mature-market low",40,4279.10,dt,74319408800,BTU,4.20,16.77,503.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55125,"Vilas County",Wisconsin,1017.72,"mature-market medium",40,4279.10,dt,74319408800,BTU,4.20,16.77,503.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55125,"Vilas County",Wisconsin,1017.72,near-term,40,8132.20,dt,141240049600,BTU,7.99,16.77,1087.70,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55129,"Washburn County",Wisconsin,853.32,Emerging,40,3052.60,dt,53017556800,BTU,3.58,16.77,417.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55129,"Washburn County",Wisconsin,853.32,"mature-market high",40,3052.60,dt,53017556800,BTU,3.58,16.77,417.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55129,"Washburn County",Wisconsin,853.32,"mature-market low",40,3052.60,dt,53017556800,BTU,3.58,16.77,417.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Private,55129,"Washburn County",Wisconsin,853.32,"mature-market medium",40,3052.60,dt,53017556800,BTU,3.58,16.77,417.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55003,"Ashland County",Wisconsin,1054.13,Emerging,40,9597.10,dt,166682432800,BTU,9.10,16.77,1198.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55003,"Ashland County",Wisconsin,1054.13,"mature-market high",40,9597.10,dt,166682432800,BTU,9.10,16.77,1198.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55003,"Ashland County",Wisconsin,1054.13,"mature-market low",40,9597.10,dt,166682432800,BTU,9.10,16.77,1198.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55003,"Ashland County",Wisconsin,1054.13,"mature-market medium",40,9597.10,dt,166682432800,BTU,9.10,16.77,1198.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55003,"Ashland County",Wisconsin,1054.13,near-term,40,7825.30,dt,135909810400,BTU,7.42,16.77,1032.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55007,"Bayfield County",Wisconsin,1511.34,Emerging,40,17596.80,dt,305621222400,BTU,11.64,16.77,2104.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55007,"Bayfield County",Wisconsin,1511.34,"mature-market high",40,17596.80,dt,305621222400,BTU,11.64,16.77,2104.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55007,"Bayfield County",Wisconsin,1511.34,"mature-market low",40,17596.80,dt,305621222400,BTU,11.64,16.77,2104.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55007,"Bayfield County",Wisconsin,1511.34,"mature-market medium",40,17596.80,dt,305621222400,BTU,11.64,16.77,2104.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55013,"Burnett County",Wisconsin,880.22,Emerging,40,974.70,dt,16928589600,BTU,1.11,16.77,116.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55013,"Burnett County",Wisconsin,880.22,"mature-market high",40,974.70,dt,16928589600,BTU,1.11,16.77,116.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55013,"Burnett County",Wisconsin,880.22,"mature-market low",40,974.70,dt,16928589600,BTU,1.11,16.77,116.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55013,"Burnett County",Wisconsin,880.22,"mature-market medium",40,974.70,dt,16928589600,BTU,1.11,16.77,116.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55031,"Douglas County",Wisconsin,1332.11,Emerging,40,230.90,dt,4010271200,BTU,0.17,16.77,27.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55031,"Douglas County",Wisconsin,1332.11,"mature-market high",40,230.90,dt,4010271200,BTU,0.17,16.77,27.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55031,"Douglas County",Wisconsin,1332.11,"mature-market low",40,230.90,dt,4010271200,BTU,0.17,16.77,27.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55031,"Douglas County",Wisconsin,1332.11,"mature-market medium",40,230.90,dt,4010271200,BTU,0.17,16.77,27.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55037,"Florence County",Wisconsin,497.43,Emerging,40,5504.00,dt,95593472000,BTU,11.06,16.77,580.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55037,"Florence County",Wisconsin,497.43,"mature-market high",40,5504.00,dt,95593472000,BTU,11.06,16.77,580.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55037,"Florence County",Wisconsin,497.43,"mature-market low",40,5504.00,dt,95593472000,BTU,11.06,16.77,580.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55037,"Florence County",Wisconsin,497.43,"mature-market medium",40,5504.00,dt,95593472000,BTU,11.06,16.77,580.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55037,"Florence County",Wisconsin,497.43,near-term,40,10846.90,dt,188388959200,BTU,21.81,16.77,1252.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55041,"Forest County",Wisconsin,1046.52,Emerging,40,21937.90,dt,381017447200,BTU,20.96,16.77,2312.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55041,"Forest County",Wisconsin,1046.52,"mature-market high",40,21937.90,dt,381017447200,BTU,20.96,16.77,2312.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55041,"Forest County",Wisconsin,1046.52,"mature-market low",40,21937.90,dt,381017447200,BTU,20.96,16.77,2312.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55041,"Forest County",Wisconsin,1046.52,"mature-market medium",40,21937.90,dt,381017447200,BTU,20.96,16.77,2312.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood lowland logging residues","Class 1",Public,55041,"Forest County",Wisconsin,1046.52,near-term,40,43233.60,dt,750881164800,BTU,41.31,16.77,4992.20,ac,No,0.95
